num.nmd	num.transcripts	nmd.ids
22827	0	0	
22828	0	0	
22829	0	1	
22830	0	2	
22831	0	0	
22832	0	0	
22833	0	0	
22834	1	1	***
22835	0	0	
22836	0	1	
22837	0	1	
22838	0	1	
22839	0	1	
22840	0	4	
22841	2	5	******
22842	1	1	***
22843	0	1	
22844	0	1	
22845	0	0	
22846	0	0	
22847	0	3	
22848	0	3	
22849	1	1	***
22850	0	0	
22851	0	0	
22852	0	9	
22853	1	1	***
22854	0	2	
22855	0	0	
22856	0	2	
22857	0	7	
22858	0	1	
22859	0	9	
22860	0	0	
22861	0	0	
22862	0	1	
22863	0	0	
22864	0	0	
22865	0	0	
22866	0	0	
22867	0	0	
22868	0	2	
22869	1	1	***
22870	0	1	
22871	0	2	
22872	0	0	
22873	0	0	
22874	0	1	
22875	1	1	***
22876	1	1	***
22877	0	0	
22878	0	0	
22879	0	0	
22880	0	1	
22881	0	0	
22882	0	0	
22883	0	1	
22884	0	2	
22885	1	1	***
22886	0	5	
22887	0	0	
22888	1	1	***
22889	0	0	
22890	0	0	
22891	0	0	
22892	0	0	
22893	0	0	
22894	0	0	
22895	1	1	***
22896	0	3	
22897	0	6	
22898	0	7	
22899	0	4	
22900	1	1	***
22901	0	1	
22902	0	0	
22903	0	1	
22904	0	1	
22905	0	0	
22906	1	5	***
22907	0	5	
22908	0	0	
22909	0	0	
22910	0	0	
22911	0	0	
22912	2	2	******
22913	0	1	
22914	0	2	
22915	0	1	
22916	0	0	
22917	0	1	
22918	1	7	***
22919	1	1	***
22920	1	1	***
22921	3	8	*********
22922	0	1	
22923	0	3	
22924	0	3	
22925	1	1	***
22926	0	2	
22927	0	0	
22928	0	3	
22929	0	3	
22930	0	1	
22931	0	1	
22932	0	2	
22933	0	4	
22934	1	1	***
22935	0	1	
22936	0	0	
22937	0	0	
22938	0	1	
22939	0	0	
22940	0	1	
22941	0	2	
22942	0	4	
22943	0	5	
22944	0	0	
22945	0	6	
22946	0	0	
22947	0	1	
22948	0	1	
22949	0	1	
22950	1	3	***
22951	1	1	***
22952	1	3	***
22953	0	1	
22954	0	1	
22955	0	0	
22956	0	1	
22957	0	0	
22958	0	2	
22959	0	1	
22960	0	1	
22961	0	1	
22962	0	2	
22963	3	5	*********
22964	2	2	******
22965	0	0	
22966	1	3	***
22967	1	5	***
22968	0	0	
22969	0	1	
22970	0	2	
22971	0	0	
22972	0	1	
22973	0	0	
22974	0	0	
22975	0	0	
22976	1	1	***
22977	0	1	
22978	0	0	
22979	0	3	
22980	0	0	
22981	0	5	
22982	1	1	***
22983	1	1	***
22984	0	0	
22985	0	0	
22986	0	0	
22987	0	0	
22988	0	0	
22989	0	1	
22990	0	0	
22991	0	0	
22992	0	0	
22993	0	0	
22994	0	0	
22995	0	0	
22996	0	0	
22997	0	0	
22998	0	1	
22999	0	1	
23000	1	1	***
23001	0	0	
23002	0	0	
23003	0	1	
23004	1	1	***
23005	0	0	
23006	1	2	***
23007	0	1	
23008	0	2	
23009	0	0	
23010	0	1	
23011	0	1	
23012	0	0	
23013	0	1	
23014	0	1	
23015	0	1	
23016	0	0	
23017	0	4	
23018	1	1	***
23019	1	4	***
23020	1	4	***
23021	1	4	***
23022	0	2	
23023	0	1	
23024	0	3	
23025	0	2	
23026	0	1	
23027	0	1	
23028	0	0	
23029	0	0	
23030	0	1	
23031	1	1	***
23032	0	1	
23033	0	1	
23034	0	1	
23035	0	1	
23036	0	2	
23037	0	3	
23038	0	1	
23039	0	3	
23040	1	1	***
23041	0	0	
23042	0	0	
23043	1	1	***
23044	0	0	
23045	1	1	***
23046	0	3	
23047	1	1	***
23048	1	1	***
23049	1	1	***
23050	0	1	
23051	0	1	
23052	0	1	
23053	0	1	
23054	1	1	***
23055	0	0	
23056	0	1	
23057	0	1	
23058	0	1	
23059	0	0	
23060	1	5	***
23061	1	2	***
23062	0	1	
23063	0	2	
23064	0	1	
23065	0	0	
23066	1	1	***
23067	1	1	***
23068	0	0	
23069	0	1	
23070	0	1	
23071	0	0	
23072	0	0	
23073	4	4	************
23074	0	0	
23075	0	1	
23076	0	1	
23077	1	1	***
23078	1	1	***
23079	0	0	
23080	0	0	
23081	0	0	
23082	1	1	***
23083	0	0	
23084	0	0	
23085	0	0	
23086	0	0	
23087	2	5	******
23088	0	1	
23089	0	1	
23090	1	1	***
23091	0	0	
23092	0	0	
23093	0	0	
23094	0	0	
23095	0	1	
23096	0	0	
23097	0	0	
23098	0	3	
23099	0	0	
23100	0	1	
23101	0	0	
23102	0	2	
23103	0	1	
23104	0	0	
23105	0	0	
23106	0	0	
23107	0	2	
23108	1	4	***
23109	0	5	
23110	1	4	***
23111	1	1	***
23112	0	0	
23113	1	3	***
23114	1	1	***
23115	0	0	
23116	0	1	
23117	0	0	
23118	0	1	
23119	0	1	
23120	0	1	
23121	0	1	
23122	1	1	***
23123	1	1	***
23124	2	2	******
23125	1	5	***
23126	0	1	
23127	0	2	
23128	0	1	
23129	0	5	
23130	0	0	
23131	0	1	
23132	0	1	
23133	0	0	
23134	0	2	
23135	0	1	
23136	1	1	***
23137	0	1	
23138	1	1	***
23139	0	5	
23140	1	1	***
23141	0	0	
23142	1	1	***
23143	1	1	***
23144	0	1	
23145	0	3	
23146	1	1	***
23147	1	1	***
23148	0	0	
23149	0	0	
23150	0	0	
23151	1	1	***
23152	0	1	
23153	0	1	
23154	0	1	
23155	0	4	
23156	1	4	***
23157	0	0	
23158	0	0	
23159	1	1	***
23160	0	2	
23161	0	0	
23162	0	1	
23163	0	0	
23164	0	0	
23165	0	0	
23166	0	0	
23167	0	0	
23168	0	0	
23169	0	1	
23170	0	4	
23171	1	1	***
23172	2	2	******
23173	2	2	******
23174	1	1	***
23175	0	0	
23176	0	1	
23177	1	1	***
23178	1	1	***
23179	0	1	
23180	0	2	
23181	1	1	***
23182	0	0	
23183	0	0	
23184	0	2	
23185	1	2	***
23186	0	0	
23187	0	0	
23188	0	1	
23189	0	3	
23190	0	2	
23191	0	0	
23192	1	1	***
23193	0	2	
23194	1	1	***
23195	0	0	
23196	1	1	***
23197	0	0	
23198	0	0	
23199	0	4	
23200	0	0	
23201	0	0	
23202	0	0	
23203	3	3	*********
23204	1	1	***
23205	0	2	
23206	0	0	
23207	0	1	
23208	0	0	
23209	0	2	
23210	0	1	
23211	1	5	***
23212	1	1	***
23213	0	1	
23214	0	3	
23215	0	1	
23216	0	0	
23217	0	0	
23218	0	0	
23219	0	0	
23220	0	0	
23221	0	1	
23222	0	0	
23223	0	0	
23224	0	2	
23225	2	8	******
23226	1	16	***
23227	1	1	***
23228	1	8	***
23229	0	0	
23230	0	5	
23231	2	2	******
23232	1	1	***
23233	0	1	
23234	0	1	
23235	0	1	
23236	1	2	***
23237	1	1	***
23238	0	1	
23239	0	1	
23240	1	1	***
23241	0	0	
23242	0	0	
23243	2	5	******
23244	0	4	
23245	3	3	*********
23246	0	0	
23247	0	0	
23248	0	0	
23249	0	0	
23250	0	0	
23251	0	0	
23252	0	0	
23253	0	0	
23254	0	1	
23255	0	1	
23256	0	0	
23257	1	1	***
23258	0	1	
23259	0	3	
23260	0	0	
23261	0	1	
23262	1	1	***
23263	0	4	
23264	0	1	
23265	0	0	
23266	0	0	
23267	0	0	
23268	0	0	
23269	0	0	
23270	1	1	***
23271	1	3	***
23272	0	6	
23273	1	1	***
23274	0	1	
23275	1	1	***
23276	0	6	
23277	0	0	
23278	0	1	
23279	1	1	***
23280	0	0	
23281	1	1	***
23282	1	1	***
23283	1	1	***
23284	0	2	
23285	1	1	***
23286	0	0	
23287	1	1	***
23288	1	2	***
23289	0	1	
23290	1	1	***
23291	0	0	
23292	1	4	***
23293	1	1	***
23294	0	1	
23295	0	2	
23296	0	1	
23297	0	1	
23298	0	0	
23299	1	1	***
23300	0	1	
23301	0	0	
23302	0	0	
23303	0	12	
23304	2	15	******
23305	0	0	
23306	0	0	
23307	3	12	*********
23308	0	1	
23309	1	1	***
23310	1	1	***
23311	0	3	
23312	0	1	
23313	0	1	
23314	0	3	
23315	0	0	
23316	0	1	
23317	0	0	
23318	0	1	
23319	0	1	
23320	0	0	
23321	0	0	
23322	0	1	
23323	1	1	***
23324	0	0	
23325	0	5	
23326	0	4	
23327	0	1	
23328	0	1	
23329	0	8	
23330	0	0	
23331	1	1	***
23332	2	2	******
23333	0	0	
23334	1	1	***
23335	1	1	***
23336	0	1	
23337	1	1	***
23338	3	3	*********
23339	1	1	***
23340	0	0	
23341	0	0	
23342	1	1	***
23343	1	1	***
23344	0	0	
23345	0	1	
23346	1	1	***
23347	0	0	
23348	1	1	***
23349	0	0	
23350	1	1	***
23351	0	2	
23352	0	2	
23353	0	1	
23354	1	1	***
23355	0	1	
23356	0	1	
23357	0	2	
23358	1	1	***
23359	1	6	***
23360	0	6	
23361	0	4	
23362	0	0	
23363	0	1	
23364	1	1	***
23365	1	1	***
23366	1	1	***
23367	0	0	
23368	0	0	
23369	0	0	
23370	0	0	
23371	0	0	
23372	0	0	
23373	0	0	
23374	1	1	***
23375	0	0	
23376	0	0	
23377	0	3	
23378	0	2	
23379	1	1	***
23380	1	1	***
23381	0	5	
23382	0	0	
23383	0	0	
23384	0	0	
23385	0	0	
23386	1	1	***
23387	0	4	
23388	1	1	***
23389	0	0	
23390	3	3	*********
23391	0	5	
23392	0	0	
23393	1	1	***
23394	0	4	
23395	0	5	
23396	0	0	
23397	0	1	
23398	0	5	
23399	0	2	
23400	1	1	***
23401	0	3	
23402	0	1	
23403	0	1	
23404	0	1	
23405	0	0	
23406	0	2	
23407	0	0	
23408	1	1	***
23409	0	0	
23410	0	0	
23411	0	0	
23412	0	0	
23413	0	2	
23414	1	1	***
23415	0	0	
23416	0	0	
23417	0	0	
23418	1	1	***
23419	0	0	
23420	1	1	***
23421	0	0	
23422	1	1	***
23423	0	0	
23424	0	7	
23425	0	0	
23426	1	1	***
23427	2	2	******
23428	1	1	***
23429	1	1	***
23430	0	2	
23431	0	1	
23432	1	1	***
23433	0	0	
23434	0	1	
23435	1	1	***
23436	0	0	
23437	0	0	
23438	0	0	
23439	0	0	
23440	1	1	***
23441	0	2	
23442	0	0	
23443	1	1	***
23444	0	1	
23445	0	4	
23446	2	4	******
23447	1	3	***
23448	0	0	
23449	1	1	***
23450	0	2	
23451	0	0	
23452	0	0	
23453	0	0	
23454	0	0	
23455	0	0	
23456	0	0	
23457	0	0	
23458	0	0	
23459	0	0	
23460	0	0	
23461	0	0	
23462	0	0	
23463	0	0	
23464	0	0	
23465	0	0	
23466	0	1	
23467	0	3	
23468	0	0	
23469	0	1	
23470	0	1	
23471	0	2	
23472	0	3	
23473	0	5	
23474	0	0	
23475	0	1	
23476	0	3	
23477	0	1	
23478	0	0	
23479	0	1	
23480	0	0	
23481	0	1	
23482	0	1	
23483	0	1	
23484	0	1	
23485	0	3	
23486	0	0	
23487	1	1	***
23488	0	1	
23489	1	1	***
23490	0	0	
23491	2	2	******
23492	1	1	***
23493	0	0	
23494	0	0	
23495	0	0	
23496	0	0	
23497	1	1	***
23498	0	1	
23499	0	1	
23500	1	1	***
23501	0	1	
23502	1	1	***
23503	1	1	***
23504	0	0	
23505	0	3	
23506	0	0	
23507	0	0	
23508	0	0	
23509	0	0	
23510	0	1	
23511	0	3	
23512	0	0	
23513	0	1	
23514	0	1	
23515	0	1	
23516	0	0	
23517	1	1	***
23518	1	7	***
23519	1	3	***
23520	0	3	
23521	0	0	
23522	0	1	
23523	1	1	***
23524	0	0	
23525	0	1	
23526	0	1	
23527	0	0	
23528	0	0	
23529	0	0	
23530	0	2	
23531	0	1	
23532	0	0	
23533	0	2	
23534	0	1	
23535	0	1	
23536	0	1	
23537	0	5	
23538	0	1	
23539	0	0	
23540	0	1	
23541	0	0	
23542	1	1	***
23543	0	0	
23544	0	0	
23545	0	0	
23546	0	0	
23547	1	7	***
23548	1	1	***
23549	1	3	***
23550	0	0	
23551	1	1	***
23552	1	3	***
23553	1	7	***
23554	1	1	***
23555	0	0	
23556	1	1	***
23557	0	0	
23558	0	15	
23559	0	14	
23560	0	2	
23561	1	1	***
23562	0	1	
23563	0	1	
23564	0	1	
23565	0	0	
23566	0	1	
23567	0	5	
23568	0	8	
23569	0	4	
23570	1	1	***
23571	0	6	
23572	0	4	
23573	0	5	
23574	0	0	
23575	0	1	
23576	0	1	
23577	0	0	
23578	0	0	
23579	0	0	
23580	0	0	
23581	0	0	
23582	0	0	
23583	1	1	***
23584	0	0	
23585	0	0	
23586	0	0	
23587	0	1	
23588	0	0	
23589	0	0	
23590	0	0	
23591	0	4	
23592	0	5	
23593	0	3	
23594	0	8	
23595	0	3	
23596	0	1	
23597	0	3	
23598	0	4	
23599	0	0	
23600	1	1	***
23601	0	0	
23602	0	0	
23603	1	1	***
23604	0	0	
23605	1	1	***
23606	0	0	
23607	0	0	
23608	0	1	
23609	1	1	***
23610	1	1	***
23611	0	2	
23612	0	0	
23613	1	1	***
23614	0	2	
23615	0	0	
23616	1	1	***
23617	1	1	***
23618	0	1	
23619	1	1	***
23620	0	0	
23621	0	0	
23622	0	0	
23623	0	0	
23624	0	2	
23625	0	2	
23626	1	1	***
23627	1	1	***
23628	0	4	
23629	0	1	
23630	0	0	
23631	0	0	
23632	0	1	
23633	0	0	
23634	0	0	
23635	0	3	
23636	0	0	
23637	0	2	
23638	0	0	
23639	0	7	
23640	0	0	
23641	0	0	
23642	0	7	
23643	1	3	***
23644	0	1	
23645	0	6	
23646	1	2	***
23647	0	9	
23648	2	8	******
23649	2	8	******
23650	1	1	***
23651	1	6	***
23652	0	1	
23653	0	0	
23654	2	8	******
23655	2	8	******
23656	0	5	
23657	1	4	***
23658	2	7	******
23659	0	0	
23660	0	1	
23661	4	8	************
23662	1	1	***
23663	1	1	***
23664	0	0	
23665	0	0	
23666	0	0	
23667	0	1	
23668	0	3	
23669	0	0	
23670	0	0	
23671	0	0	
23672	0	13	
23673	0	13	
23674	0	5	
23675	0	1	
23676	1	1	***
23677	1	17	***
23678	0	1	
23679	0	9	
23680	0	0	
23681	0	11	
23682	0	0	
23683	0	0	
23684	1	1	***
23685	1	1	***
23686	0	1	
23687	0	0	
23688	1	1	***
23689	0	1	
23690	0	0	
23691	0	0	
23692	0	0	
23693	0	3	
23694	0	1	
23695	0	1	
23696	0	2	
23697	0	2	
23698	0	1	
23699	0	0	
23700	0	0	
23701	1	1	***
23702	0	0	
23703	0	2	
23704	0	1	
23705	0	1	
23706	1	1	***
23707	1	1	***
23708	1	2	***
23709	1	1	***
23710	1	1	***
23711	1	3	***
23712	0	1	
23713	0	2	
23714	0	2	
23715	1	1	***
23716	2	2	******
23717	1	1	***
23718	0	0	
23719	3	3	*********
23720	0	1	
23721	1	1	***
23722	1	1	***
23723	0	0	
23724	1	1	***
23725	0	3	
23726	0	1	
23727	0	0	
23728	0	0	
23729	0	0	
23730	0	0	
23731	1	1	***
23732	0	4	
23733	1	1	***
23734	1	1	***
23735	0	0	
23736	0	0	
23737	0	1	
23738	1	1	***
23739	0	3	
23740	1	1	***
23741	0	1	
23742	0	1	
23743	1	1	***
23744	0	1	
23745	1	1	***
23746	0	1	
23747	0	0	
23748	0	0	
23749	1	1	***
23750	0	0	
23751	0	0	
23752	0	3	
23753	0	0	
23754	0	0	
23755	1	1	***
23756	1	1	***
23757	1	1	***
23758	0	1	
23759	0	3	
23760	1	1	***
23761	0	0	
23762	0	0	
23763	0	7	
23764	1	1	***
23765	2	4	******
23766	0	1	
23767	0	0	
23768	0	1	
23769	0	1	
23770	0	0	
23771	0	0	
23772	0	0	
23773	0	0	
23774	0	0	
23775	0	0	
23776	0	0	
23777	0	0	
23778	0	0	
23779	3	6	*********
23780	1	2	***
23781	0	1	
23782	1	6	***
23783	3	8	*********
23784	2	2	******
23785	1	1	***
23786	0	0	
23787	0	0	
23788	0	1	
23789	0	2	
23790	0	2	
23791	0	3	
23792	0	3	
23793	0	2	
23794	0	1	
23795	0	1	
23796	0	3	
23797	0	0	
23798	0	0	
23799	0	0	
23800	0	1	
23801	0	3	
23802	0	1	
23803	0	0	
23804	0	0	
23805	1	3	***
23806	0	1	
23807	0	1	
23808	1	1	***
23809	0	0	
23810	1	1	***
23811	1	1	***
23812	0	1	
23813	0	1	
23814	0	1	
23815	0	0	
23816	0	1	
23817	0	1	
23818	1	1	***
23819	0	1	
23820	0	0	
23821	0	0	
23822	0	0	
23823	0	0	
23824	0	0	
23825	0	0	
23826	0	0	
23827	0	0	
23828	0	0	
23829	0	0	
23830	0	0	
23831	0	0	
23832	0	0	
23833	0	0	
23834	0	0	
23835	0	0	
23836	0	0	
23837	0	0	
23838	0	0	
23839	0	0	
23840	0	0	
23841	0	1	
23842	0	0	
23843	0	1	
23844	0	0	
23845	0	0	
23846	1	1	***
23847	0	0	
23848	0	0	
23849	0	0	
23850	0	0	
23851	0	0	
23852	0	0	
23853	0	0	
23854	0	1	
23855	0	1	
23856	0	0	
23857	0	0	
23858	0	0	
23859	0	2	
23860	0	1	
23861	0	0	
23862	0	3	
23863	0	2	
23864	0	0	
23865	0	0	
23866	3	3	*********
23867	2	2	******
23868	1	1	***
23869	2	2	******
23870	0	1	
23871	1	1	***
23872	1	1	***
23873	1	1	***
23874	4	4	************
23875	1	1	***
23876	1	1	***
23877	1	1	***
23878	1	1	***
23879	0	8	
23880	0	0	
23881	0	1	
23882	0	1	
23883	0	0	
23884	0	2	
23885	0	0	
23886	0	1	
23887	0	1	
23888	0	1	
23889	1	1	***
23890	0	0	
23891	1	1	***
23892	1	1	***
23893	0	1	
23894	0	3	
23895	1	1	***
23896	0	0	
23897	0	1	
23898	0	4	
23899	2	5	******
23900	0	1	
23901	1	3	***
23902	2	4	******
23903	0	2	
23904	0	1	
23905	0	0	
23906	0	1	
23907	0	0	
23908	0	0	
23909	1	1	***
23910	1	1	***
23911	0	4	
23912	3	5	*********
23913	0	0	
23914	0	0	
23915	0	0	
23916	0	0	
23917	1	1	***
23918	0	1	
23919	1	1	***
23920	0	2	
23921	3	3	*********
23922	1	1	***
23923	1	1	***
23924	1	1	***
23925	0	1	
23926	0	6	
23927	0	6	
23928	0	8	
23929	0	5	
23930	1	3	***
23931	1	2	***
23932	0	0	
23933	0	0	
23934	0	0	
23935	0	0	
23936	0	0	
23937	0	0	
23938	0	0	
23939	0	1	
23940	0	0	
23941	0	0	
23942	0	0	
23943	0	1	
23944	0	4	
23945	2	2	******
23946	0	0	
23947	2	18	******
23948	0	0	
23949	0	1	
23950	1	1	***
23951	1	1	***
23952	0	0	
23953	5	14	***************
23954	0	0	
23955	1	1	***
23956	0	0	
23957	0	0	
23958	0	0	
23959	0	0	
23960	0	0	
23961	0	0	
23962	1	1	***
23963	0	0	
23964	0	0	
23965	0	0	
23966	0	3	
23967	0	0	
23968	1	1	***
23969	0	0	
23970	0	0	
23971	1	1	***
23972	1	1	***
23973	0	3	
23974	0	0	
23975	0	0	
23976	0	0	
23977	0	0	
23978	0	0	
23979	1	1	***
23980	1	1	***
23981	0	0	
23982	0	0	
23983	1	1	***
23984	1	1	***
23985	0	3	
23986	0	2	
23987	0	1	
23988	0	2	
23989	0	1	
23990	0	2	
23991	0	0	
23992	0	1	
23993	0	1	
23994	0	1	
23995	1	1	***
23996	0	3	
23997	0	3	
23998	0	1	
23999	0	3	
24000	0	0	
24001	0	1	
24002	0	0	
24003	0	1	
24004	0	1	
24005	0	0	
24006	0	1	
24007	0	1	
24008	0	0	
24009	1	8	***
24010	0	1	
24011	1	2	***
24012	0	1	
24013	0	1	
24014	0	0	
24015	0	0	
24016	0	0	
24017	0	1	
24018	0	0	
24019	0	1	
24020	1	3	***
24021	1	4	***
24022	0	2	
24023	0	6	
24024	1	1	***
24025	0	0	
24026	0	0	
24027	0	0	
24028	0	0	
24029	0	3	
24030	0	1	
24031	0	1	
24032	0	0	
24033	0	0	
24034	0	3	
24035	0	6	
24036	0	2	
24037	2	2	******
24038	0	0	
24039	0	0	
24040	0	0	
24041	0	0	
24042	1	1	***
24043	0	1	
24044	0	0	
24045	0	1	
24046	0	0	
24047	0	1	
24048	0	1	
24049	0	1	
24050	1	1	***
24051	0	0	
24052	1	5	***
24053	0	1	
24054	0	1	
24055	0	0	
24056	0	0	
24057	0	1	
24058	1	1	***
24059	0	1	
24060	0	0	
24061	0	6	
24062	0	0	
24063	0	0	
24064	0	1	
24065	0	1	
24066	0	1	
24067	0	0	
24068	0	0	
24069	0	1	
24070	0	2	
24071	1	1	***
24072	0	0	
24073	1	1	***
24074	2	2	******
24075	0	7	
24076	0	1	
24077	3	3	*********
24078	0	0	
24079	0	0	
24080	0	0	
24081	0	0	
24082	0	3	
24083	0	1	
24084	0	1	
24085	0	1	
24086	0	1	
24087	0	0	
24088	0	0	
24089	0	1	
24090	0	1	
24091	1	12	***
24092	1	1	***
24093	1	1	***
24094	7	10	*********************
24095	1	1	***
24096	1	1	***
24097	1	1	***
24098	0	0	
24099	0	0	
24100	1	1	***
24101	1	1	***
24102	1	1	***
24103	0	0	
24104	1	1	***
24105	1	8	***
24106	0	7	
24107	2	2	******
24108	0	0	
24109	1	1	***
24110	0	0	
24111	0	1	
24112	0	0	
24113	0	0	
24114	1	1	***
24115	0	0	
24116	1	1	***
24117	0	0	
24118	0	0	
24119	0	1	
24120	0	1	
24121	0	0	
24122	0	2	
24123	0	1	
24124	0	2	
24125	0	3	
24126	0	3	
24127	0	0	
24128	0	0	
24129	1	1	***
24130	0	2	
24131	0	0	
24132	0	0	
24133	0	0	
24134	0	0	
24135	0	0	
24136	1	1	***
24137	1	1	***
24138	0	1	
24139	0	1	
24140	1	1	***
24141	1	1	***
24142	0	0	
24143	0	0	
24144	0	0	
24145	0	0	
24146	0	5	
24147	0	0	
24148	0	0	
24149	0	1	
24150	2	2	******
24151	1	3	***
24152	0	0	
24153	1	1	***
24154	0	0	
24155	0	0	
24156	0	1	
24157	1	1	***
24158	1	1	***
24159	0	1	
24160	0	0	
24161	0	0	
24162	1	1	***
24163	0	1	
24164	1	1	***
24165	1	1	***
24166	1	1	***
24167	3	4	*********
24168	2	4	******
24169	1	1	***
24170	0	0	
24171	0	0	
24172	1	1	***
24173	2	2	******
24174	0	0	
24175	1	3	***
24176	2	10	******
24177	0	1	
24178	0	2	
24179	0	6	
24180	0	2	
24181	0	5	
24182	0	6	
24183	0	1	
24184	1	5	***
24185	0	0	
24186	0	2	
24187	1	1	***
24188	0	0	
24189	0	0	
24190	0	0	
24191	0	0	
24192	0	0	
24193	0	0	
24194	0	0	
24195	1	1	***
24196	2	2	******
24197	1	1	***
24198	0	7	
24199	1	1	***
24200	0	0	
24201	0	3	
24202	0	1	
24203	0	1	
24204	1	1	***
24205	0	1	
24206	0	2	
24207	0	3	
24208	0	5	
24209	0	5	
24210	0	5	
24211	0	3	
24212	1	1	***
24213	0	1	
24214	1	1	***
24215	1	1	***
24216	0	2	
24217	1	1	***
24218	1	1	***
24219	1	3	***
24220	0	0	
24221	1	1	***
24222	1	4	***
24223	1	5	***
24224	0	0	
24225	0	0	
24226	0	1	
24227	0	1	
24228	0	0	
24229	0	1	
24230	0	1	
24231	0	0	
24232	0	0	
24233	0	0	
24234	1	1	***
24235	0	0	
24236	1	1	***
24237	0	2	
24238	0	0	
24239	0	0	
24240	0	0	
24241	0	0	
24242	0	0	
24243	1	1	***
24244	0	0	
24245	0	0	
24246	0	0	
24247	0	0	
24248	0	1	
24249	0	1	
24250	0	0	
24251	0	1	
24252	1	1	***
24253	1	5	***
24254	0	4	
24255	0	3	
24256	1	1	***
24257	1	1	***
24258	1	1	***
24259	1	1	***
24260	1	1	***
24261	1	1	***
24262	0	2	
24263	0	1	
24264	0	0	
24265	0	4	
24266	0	1	
24267	0	2	
24268	0	0	
24269	0	1	
24270	0	0	
24271	1	1	***
24272	0	1	
24273	1	3	***
24274	1	1	***
24275	1	1	***
24276	0	1	
24277	0	1	
24278	0	0	
24279	0	0	
24280	0	0	
24281	0	0	
24282	0	1	
24283	0	1	
24284	1	1	***
24285	1	1	***
24286	0	6	
24287	0	0	
24288	0	3	
24289	0	1	
24290	0	0	
24291	0	0	
24292	0	0	
24293	0	0	
24294	0	0	
24295	0	0	
24296	0	0	
24297	0	0	
24298	0	0	
24299	0	0	
24300	0	0	
24301	0	0	
24302	0	0	
24303	0	0	
24304	0	0	
24305	0	0	
24306	0	0	
24307	0	0	
24308	0	0	
24309	0	0	
24310	0	0	
24311	0	0	
24312	0	0	
24313	0	0	
24314	0	0	
24315	0	1	
24316	0	1	
24317	0	0	
24318	0	5	
24319	0	0	
24320	0	4	
24321	0	1	
24322	0	1	
24323	0	1	
24324	0	2	
24325	0	1	
24326	0	0	
24327	0	0	
24328	0	0	
24329	0	0	
24330	0	3	
24331	1	1	***
24332	0	2	
24333	0	0	
24334	1	1	***
24335	1	1	***
24336	1	1	***
24337	0	6	
24338	1	1	***
24339	2	2	******
24340	0	1	
24341	0	1	
24342	0	1	
24343	0	0	
24344	0	0	
24345	0	0	
24346	0	0	
24347	0	1	
24348	0	1	
24349	0	1	
24350	0	0	
24351	0	0	
24352	0	1	
24353	0	1	
24354	1	1	***
24355	1	1	***
24356	2	2	******
24357	0	0	
24358	0	0	
24359	1	1	***
24360	0	0	
24361	0	0	
24362	0	1	
24363	2	2	******
24364	1	1	***
24365	1	1	***
24366	0	0	
24367	0	0	
24368	1	1	***
24369	0	4	
24370	0	1	
24371	1	4	***
24372	0	1	
24373	0	0	
24374	1	1	***
24375	0	3	
24376	0	1	
24377	0	3	
24378	0	0	
24379	0	2	
24380	1	1	***
24381	0	0	
24382	1	1	***
24383	1	1	***
24384	1	1	***
24385	7	9	*********************
24386	1	1	***
24387	0	0	
24388	0	0	
24389	0	0	
24390	0	1	
24391	0	2	
24392	0	5	
24393	0	5	
24394	2	2	******
24395	1	1	***
24396	0	1	
24397	0	1	
24398	0	0	
24399	0	0	
24400	1	1	***
24401	0	1	
24402	0	1	
24403	0	0	
24404	0	0	
24405	0	0	
24406	0	0	
24407	0	0	
24408	0	0	
24409	0	0	
24410	0	1	
24411	0	2	
24412	0	3	
24413	0	0	
24414	1	1	***
24415	4	18	************
24416	2	13	******
24417	1	1	***
24418	1	1	***
24419	3	15	*********
24420	4	17	************
24421	0	1	
24422	1	1	***
24423	1	1	***
24424	0	0	
24425	4	18	************
24426	0	1	
24427	3	15	*********
24428	1	1	***
24429	0	1	
24430	0	2	
24431	1	5	***
24432	1	1	***
24433	0	1	
24434	0	1	
24435	0	3	
24436	0	3	
24437	1	1	***
24438	0	0	
24439	0	0	
24440	1	3	***
24441	1	1	***
24442	1	1	***
24443	0	0	
24444	0	1	
24445	0	0	
24446	0	0	
24447	0	0	
24448	0	0	
24449	1	1	***
24450	0	6	
24451	0	1	
24452	0	0	
24453	0	1	
24454	0	5	
24455	0	5	
24456	0	1	
24457	0	1	
24458	1	1	***
24459	1	1	***
24460	0	1	
24461	0	0	
24462	0	0	
24463	1	1	***
24464	0	6	
24465	0	3	
24466	0	0	
24467	0	0	
24468	0	0	
24469	0	0	
24470	0	0	
24471	0	0	
24472	0	1	
24473	1	1	***
24474	0	1	
24475	0	1	
24476	0	1	
24477	0	2	
24478	0	1	
24479	1	6	***
24480	0	0	
24481	1	1	***
24482	0	0	
24483	0	2	
24484	0	0	
24485	1	5	***
24486	0	2	
24487	0	2	
24488	1	1	***
24489	0	3	
24490	2	3	******
24491	1	1	***
24492	1	1	***
24493	0	3	
24494	0	1	
24495	0	0	
24496	0	0	
24497	1	1	***
24498	0	0	
24499	0	0	
24500	0	0	
24501	1	2	***
24502	0	0	
24503	0	0	
24504	0	0	
24505	0	4	
24506	1	1	***
24507	0	1	
24508	0	0	
24509	0	0	
24510	0	1	
24511	0	1	
24512	0	1	
24513	0	1	
24514	0	2	
24515	0	0	
